Id,Date,Value
AI FP,22/07/2010 00:00:00,"13,0977221105392"
AI FP,23/07/2010 00:00:00,"13,1722985834877"
AI FP,26/07/2010 00:00:00,"12,7561116203351"
AI FP,27/07/2010 00:00:00,"12,6964261382182"
AI FP,28/07/2010 00:00:00,"12,6510367200074"
AI FP,29/07/2010 00:00:00,"12,522975134012"
AI FP,30/07/2010 00:00:00,"12,3360787057643"
AI FP,02/08/2010 00:00:00,"12,6417776343119"
AI FP,03/08/2010 00:00:00,"12,8035177092549"
AI FP,04/08/2010 00:00:00,"12,8369820179752"
AI FP,05/08/2010 00:00:00,"12,7741336201243"
AI FP,06/08/2010 00:00:00,"12,771304433429"
AI FP,09/08/2010 00:00:00,"12,8121746344551"
AI FP,10/08/2010 00:00:00,"12,808183438532"
AI FP,11/08/2010 00:00:00,"13,147888833745"
AI FP,12/08/2010 00:00:00,"12,8061448287187"
AI FP,13/08/2010 00:00:00,"13,0954282026128"
AI FP,16/08/2010 00:00:00,"12,6181036784882"
AI FP,17/08/2010 00:00:00,"12,3411271787664"
AI FP,18/08/2010 00:00:00,"11,8797950009859"
AI FP,19/08/2010 00:00:00,"11,9476835355749"
AI FP,20/08/2010 00:00:00,"11,5902217007244"
AI FP,23/08/2010 00:00:00,"12,2994021390248"
AI FP,24/08/2010 00:00:00,"12,2594428639159"
AI FP,25/08/2010 00:00:00,"11,9994352078407"
AI FP,26/08/2010 00:00:00,"11,9591911579523"
AI FP,27/08/2010 00:00:00,"11,8353726287156"
AI FP,30/08/2010 00:00:00,"12,0312609424683"
AI FP,31/08/2010 00:00:00,"11,9539233919771"
AI FP,01/09/2010 00:00:00,"12,2570664396591"
AI FP,02/09/2010 00:00:00,"12,1290937348928"
AI FP,03/09/2010 00:00:00,"11,9573878896939"
AI FP,06/09/2010 00:00:00,"11,9511798672248"
AI FP,07/09/2010 00:00:00,"11,9080023713847"
AI FP,08/09/2010 00:00:00,"11,7772088581777"
AI FP,09/09/2010 00:00:00,"11,813265848626"
AI FP,10/09/2010 00:00:00,"11,5703607368539"
AI FP,13/09/2010 00:00:00,"11,8480462073256"
AI FP,14/09/2010 00:00:00,"12,0772000723057"
AI FP,15/09/2010 00:00:00,"11,7918934013415"
AI FP,16/09/2010 00:00:00,"11,6561869735908"
AI FP,17/09/2010 00:00:00,"11,6585803509426"
AI FP,20/09/2010 00:00:00,"11,2612891523784"
AI FP,21/09/2010 00:00:00,"11,6210744279775"
AI FP,22/09/2010 00:00:00,"11,5555679036009"
AI FP,23/09/2010 00:00:00,"11,6798892521333"
AI FP,24/09/2010 00:00:00,"11,7825233494602"
AI FP,27/09/2010 00:00:00,"12,0541362973896"
AI FP,28/09/2010 00:00:00,"12,1286645583014"
AI FP,29/09/2010 00:00:00,"12,3892866679576"
AI FP,30/09/2010 00:00:00,"12,4362594118762"
AI FP,01/10/2010 00:00:00,"12,3629527219464"
AI FP,04/10/2010 00:00:00,"12,5093389434589"
AI FP,05/10/2010 00:00:00,"12,531889003278"
AI FP,06/10/2010 00:00:00,"12,5954179115697"
AI FP,07/10/2010 00:00:00,"12,3585764771379"
AI FP,08/10/2010 00:00:00,"12,3779513329342"
AI FP,11/10/2010 00:00:00,"12,4952574361734"
AI FP,12/10/2010 00:00:00,"12,6961466457787"
AI FP,13/10/2010 00:00:00,"12,7524417119929"
AI FP,14/10/2010 00:00:00,"12,70597981383"
AI FP,15/10/2010 00:00:00,"12,6588475159349"
AI FP,18/10/2010 00:00:00,"12,9582754480852"
AI FP,19/10/2010 00:00:00,"13,0349054254035"
AI FP,20/10/2010 00:00:00,"12,867084016019"
AI FP,21/10/2010 00:00:00,"13,2780376304512"
AI FP,22/10/2010 00:00:00,"13,418981594485"
AI FP,25/10/2010 00:00:00,"13,1619659801957"
AI FP,26/10/2010 00:00:00,"12,8768545994144"
AI FP,27/10/2010 00:00:00,"12,6795092994337"
AI FP,28/10/2010 00:00:00,"12,6296533895252"
AI FP,29/10/2010 00:00:00,"12,8947021011993"
AI FP,01/11/2010 00:00:00,"12,4930921877729"
AI FP,02/11/2010 00:00:00,"12,5419017000711"
AI FP,03/11/2010 00:00:00,"12,389288753231"
AI FP,04/11/2010 00:00:00,"12,2236094119135"
AI FP,05/11/2010 00:00:00,"12,3796093239656"
AI FP,08/11/2010 00:00:00,"12,3916107630062"
AI FP,09/11/2010 00:00:00,"12,4570281846246"
AI FP,10/11/2010 00:00:00,"12,2933978715448"
AI FP,11/11/2010 00:00:00,"12,0781584823583"
AI FP,12/11/2010 00:00:00,"12,1012174580665"
AI FP,15/11/2010 00:00:00,"12,3848988783688"
AI FP,16/11/2010 00:00:00,"12,5409978292169"
AI FP,17/11/2010 00:00:00,"12,4923851521955"
AI FP,18/11/2010 00:00:00,"12,7068240320931"
AI FP,19/11/2010 00:00:00,"13,1052334388872"
AI FP,22/11/2010 00:00:00,"13,1605342638238"
AI FP,23/11/2010 00:00:00,"13,5168625563702"
AI FP,24/11/2010 00:00:00,"13,5016920844144"
AI FP,25/11/2010 00:00:00,"13,8091899686752"
AI FP,26/11/2010 00:00:00,"13,9207232776607"
AI FP,29/11/2010 00:00:00,"14,0759050380415"
AI FP,30/11/2010 00:00:00,"14,5706603072008"
AI FP,01/12/2010 00:00:00,"14,6748942506857"
AI FP,02/12/2010 00:00:00,"14,3607106135613"
AI FP,03/12/2010 00:00:00,"14,4084619935492"
AI FP,06/12/2010 00:00:00,"13,9938360578808"
AI FP,07/12/2010 00:00:00,"13,9121863691584"
AI FP,08/12/2010 00:00:00,"13,8429403043298"
AI FP,09/12/2010 00:00:00,"14,1109438933891"
AI FP,10/12/2010 00:00:00,"14,071804339633"
AI FP,13/12/2010 00:00:00,"14,6532236084775"
AI FP,14/12/2010 00:00:00,"14,5747319825851"
AI FP,15/12/2010 00:00:00,"14,3612795914651"
AI FP,16/12/2010 00:00:00,"14,4896977906693"
AI FP,17/12/2010 00:00:00,"14,3965015418769"
AI FP,20/12/2010 00:00:00,"13,9205167898376"
AI FP,21/12/2010 00:00:00,"13,7146376747882"
AI FP,22/12/2010 00:00:00,"13,4976751231233"
AI FP,23/12/2010 00:00:00,"13,5663105703877"
AI FP,24/12/2010 00:00:00,"13,4145384302851"
AI FP,27/12/2010 00:00:00,"13,312396943657"
AI FP,28/12/2010 00:00:00,"12,8903385642576"
AI FP,29/12/2010 00:00:00,"12,9502291806035"
AI FP,30/12/2010 00:00:00,"12,9823877926677"
AI FP,31/12/2010 00:00:00,"13,0251870051492"
AI FP,03/01/2011 00:00:00,"12,9860825704046"
AI FP,04/01/2011 00:00:00,"13,0657818517489"
AI FP,05/01/2011 00:00:00,"13,0381199906387"
AI FP,06/01/2011 00:00:00,"13,2177352587062"
AI FP,07/01/2011 00:00:00,"13,3024102133266"
AI FP,10/01/2011 00:00:00,"13,0569390007435"
AI FP,11/01/2011 00:00:00,"13,4049097658527"
AI FP,12/01/2011 00:00:00,"13,2125575160719"
AI FP,13/01/2011 00:00:00,"13,2496732111134"
AI FP,14/01/2011 00:00:00,"13,5344852077599"
AI FP,17/01/2011 00:00:00,"12,7218009875291"
AI FP,18/01/2011 00:00:00,"12,9124598505228"
AI FP,19/01/2011 00:00:00,"13,038690293554"
AI FP,20/01/2011 00:00:00,"12,986584127704"
AI FP,21/01/2011 00:00:00,"13,083414505132"
AI FP,24/01/2011 00:00:00,"12,9635255713024"
AI FP,25/01/2011 00:00:00,"12,7228285568536"
AI FP,26/01/2011 00:00:00,"12,7257362554278"
AI FP,27/01/2011 00:00:00,"12,7561331963342"
AI FP,28/01/2011 00:00:00,"13,0911664854962"
AI FP,31/01/2011 00:00:00,"13,086893993157"
AI FP,01/02/2011 00:00:00,"13,0656034045826"
AI FP,02/02/2011 00:00:00,"12,8798122544428"
AI FP,03/02/2011 00:00:00,"12,7979670451441"
AI FP,04/02/2011 00:00:00,"12,8853697705941"
AI FP,07/02/2011 00:00:00,"12,4976255181738"
AI FP,08/02/2011 00:00:00,"12,5865022002113"
AI FP,09/02/2011 00:00:00,"12,5196065836209"
AI FP,10/02/2011 00:00:00,"12,783320169768"
AI FP,11/02/2011 00:00:00,"12,7824363570938"
AI FP,14/02/2011 00:00:00,"12,879469158884"
AI FP,15/02/2011 00:00:00,"13,1588858090815"
AI FP,16/02/2011 00:00:00,"13,2419060300704"
AI FP,17/02/2011 00:00:00,"12,9152675942326"
AI FP,18/02/2011 00:00:00,"12,8651417901238"
AI FP,21/02/2011 00:00:00,"12,4327182676968"
AI FP,22/02/2011 00:00:00,"12,3332731234312"
AI FP,23/02/2011 00:00:00,"12,169635849308"
AI FP,24/02/2011 00:00:00,"11,9438933047428"
AI FP,25/02/2011 00:00:00,"11,844076016078"
AI FP,28/02/2011 00:00:00,"12,611055609582"
AI FP,01/03/2011 00:00:00,"12,3257591584179"
AI FP,02/03/2011 00:00:00,"12,5775798392759"
AI FP,03/03/2011 00:00:00,"12,6844656871502"
AI FP,04/03/2011 00:00:00,"12,6091802290093"
AI FP,07/03/2011 00:00:00,"12,3772213298594"
AI FP,08/03/2011 00:00:00,"12,2634462925956"
AI FP,09/03/2011 00:00:00,"12,1308453073905"
AI FP,10/03/2011 00:00:00,"12,1615361709066"
AI FP,11/03/2011 00:00:00,"12,2060215494151"
AI FP,14/03/2011 00:00:00,"12,6081555237842"
AI FP,15/03/2011 00:00:00,"12,3553279351529"
AI FP,16/03/2011 00:00:00,"12,3980668869457"
AI FP,17/03/2011 00:00:00,"12,2085160617026"
AI FP,18/03/2011 00:00:00,"12,1233904613077"
AI FP,21/03/2011 00:00:00,"12,1670891190313"
AI FP,22/03/2011 00:00:00,"12,3243679794587"
AI FP,23/03/2011 00:00:00,"12,3455027029068"
AI FP,24/03/2011 00:00:00,"12,1621431509404"
AI FP,25/03/2011 00:00:00,"11,6938287811874"
AI FP,28/03/2011 00:00:00,"11,7217164998666"
AI FP,29/03/2011 00:00:00,"11,2755508388532"
AI FP,30/03/2011 00:00:00,"11,2087071178874"
AI FP,31/03/2011 00:00:00,"11,2265993687986"
AI FP,01/04/2011 00:00:00,"11,3307539710439"
AI FP,04/04/2011 00:00:00,"11,4821772049668"
AI FP,05/04/2011 00:00:00,"11,497461339035"
AI FP,06/04/2011 00:00:00,"11,8202890127224"
AI FP,07/04/2011 00:00:00,"11,9867255543603"
AI FP,08/04/2011 00:00:00,"12,2132915339124"
AI FP,11/04/2011 00:00:00,"11,7957777524909"
AI FP,12/04/2011 00:00:00,"11,9953451128418"
AI FP,13/04/2011 00:00:00,"12,2038289117444"
AI FP,14/04/2011 00:00:00,"12,298067107624"
AI FP,15/04/2011 00:00:00,"12,3679885436795"
AI FP,18/04/2011 00:00:00,"12,5182520335007"
AI FP,19/04/2011 00:00:00,"12,5864834386927"
AI FP,20/04/2011 00:00:00,"12,7318418086808"
AI FP,21/04/2011 00:00:00,"12,7161847667342"
AI FP,22/04/2011 00:00:00,"12,6496022051336"
AI FP,25/04/2011 00:00:00,"12,4936968531"
AI FP,26/04/2011 00:00:00,"12,5791947276739"
AI FP,27/04/2011 00:00:00,"12,8732087040618"
AI FP,28/04/2011 00:00:00,"12,7740345755368"
AI FP,29/04/2011 00:00:00,"12,7311438377644"
AI FP,02/05/2011 00:00:00,"12,6862239920305"
AI FP,03/05/2011 00:00:00,"13,112175115948"
AI FP,04/05/2011 00:00:00,"12,8389603413611"
AI FP,05/05/2011 00:00:00,"12,9419753283966"
AI FP,06/05/2011 00:00:00,"12,9184100094699"
AI FP,09/05/2011 00:00:00,"12,5300560351536"
AI FP,10/05/2011 00:00:00,"12,4129988852913"
AI FP,11/05/2011 00:00:00,"12,58752032764"
AI FP,12/05/2011 00:00:00,"12,6172095920059"
AI FP,13/05/2011 00:00:00,"12,5969055800713"
AI FP,16/05/2011 00:00:00,"12,9202209468983"
AI FP,17/05/2011 00:00:00,"13,1717740038667"
AI FP,18/05/2011 00:00:00,"13,1385214788846"
AI FP,19/05/2011 00:00:00,"13,5961228398283"
AI FP,20/05/2011 00:00:00,"13,6287983313979"
AI FP,23/05/2011 00:00:00,"14,3638977488106"
AI FP,24/05/2011 00:00:00,"14,1866356530069"
AI FP,25/05/2011 00:00:00,"14,0740514151074"
AI FP,26/05/2011 00:00:00,"13,9058372014275"
AI FP,27/05/2011 00:00:00,"13,8576474118407"
AI FP,30/05/2011 00:00:00,"14,1873450928075"
AI FP,31/05/2011 00:00:00,"14,5324735828704"
AI FP,01/06/2011 00:00:00,"14,3596575516468"
AI FP,02/06/2011 00:00:00,"14,7433678173185"
AI FP,03/06/2011 00:00:00,"14,3755182850071"
AI FP,06/06/2011 00:00:00,"14,4469320310363"
AI FP,07/06/2011 00:00:00,"14,7610225286554"
AI FP,08/06/2011 00:00:00,"15,0054825115934"
AI FP,09/06/2011 00:00:00,"15,097404665117"
AI FP,10/06/2011 00:00:00,"15,359638835373"
AI FP,13/06/2011 00:00:00,"15,6354554040211"
AI FP,14/06/2011 00:00:00,"15,5800424004595"
AI FP,15/06/2011 00:00:00,"15,7325456823563"
AI FP,16/06/2011 00:00:00,"15,6700631642056"
AI FP,17/06/2011 00:00:00,"15,4714635285815"
AI FP,20/06/2011 00:00:00,"15,2177003837407"
AI FP,21/06/2011 00:00:00,"15,298719666851"
AI FP,22/06/2011 00:00:00,"14,7572653115969"
AI FP,23/06/2011 00:00:00,"14,6951629318551"
AI FP,24/06/2011 00:00:00,"14,8685357699904"
AI FP,27/06/2011 00:00:00,"14,9410976711136"
AI FP,28/06/2011 00:00:00,"14,9184971561333"
AI FP,29/06/2011 00:00:00,"15,1695614377535"
AI FP,30/06/2011 00:00:00,"14,9789713096029"
AI FP,01/07/2011 00:00:00,"15,0657797943572"
AI FP,04/07/2011 00:00:00,"14,1948637099081"
AI FP,05/07/2011 00:00:00,"14,0502930423963"
AI FP,06/07/2011 00:00:00,"14,0870516217463"
AI FP,07/07/2011 00:00:00,"14,1267217630351"
AI FP,08/07/2011 00:00:00,"14,1364749503672"
AI FP,11/07/2011 00:00:00,"13,2954989472012"
AI FP,12/07/2011 00:00:00,"13,199224622103"
AI FP,13/07/2011 00:00:00,"13,1054985955759"
AI FP,14/07/2011 00:00:00,"12,7647289576951"
AI FP,15/07/2011 00:00:00,"12,8688922806292"
AI FP,18/07/2011 00:00:00,"13,1441491679888"
AI FP,19/07/2011 00:00:00,"13,2638347517112"
AI FP,20/07/2011 00:00:00,"13,5465681036686"
AI FP,21/07/2011 00:00:00,"13,2028815912671"
AI FP,22/07/2011 00:00:00,"13,219376446649"
AI FP,25/07/2011 00:00:00,"13,7786893025847"
AI FP,26/07/2011 00:00:00,"14,0873942862128"
AI FP,27/07/2011 00:00:00,"14,2095126440455"
AI FP,28/07/2011 00:00:00,"14,2506051541375"
AI FP,29/07/2011 00:00:00,"14,4337834896287"
AI FP,01/08/2011 00:00:00,"14,2924639865629"
AI FP,02/08/2011 00:00:00,"14,0434131360529"
AI FP,03/08/2011 00:00:00,"13,8407975346956"
AI FP,04/08/2011 00:00:00,"14,1652047497605"
AI FP,05/08/2011 00:00:00,"14,4088399396086"
AI FP,08/08/2011 00:00:00,"15,0083789370704"
AI FP,09/08/2011 00:00:00,"14,5179380367427"
AI FP,10/08/2011 00:00:00,"14,2240079104075"
AI FP,11/08/2011 00:00:00,"14,5175588061205"
AI FP,12/08/2011 00:00:00,"14,8288836914119"
AI FP,15/08/2011 00:00:00,"14,4678185730278"
AI FP,16/08/2011 00:00:00,"14,4068630751468"
AI FP,17/08/2011 00:00:00,"14,3850409194058"
AI FP,18/08/2011 00:00:00,"14,2786880797122"
AI FP,19/08/2011 00:00:00,"14,5422701198636"
AI FP,22/08/2011 00:00:00,"13,9169222812972"
AI FP,23/08/2011 00:00:00,"13,5989645888998"
AI FP,24/08/2011 00:00:00,"13,7954600788734"
AI FP,25/08/2011 00:00:00,"14,0247936121911"
AI FP,26/08/2011 00:00:00,"14,1426172659022"
AI FP,29/08/2011 00:00:00,"14,75253824222"
AI FP,30/08/2011 00:00:00,"14,8407252763912"
AI FP,31/08/2011 00:00:00,"14,699440062544"
AI FP,01/09/2011 00:00:00,"15,0521443014522"
AI FP,02/09/2011 00:00:00,"15,2179854066882"
AI FP,05/09/2011 00:00:00,"14,9846861641794"
AI FP,06/09/2011 00:00:00,"14,9393420410206"
AI FP,07/09/2011 00:00:00,"15,3017749601276"
AI FP,08/09/2011 00:00:00,"14,9765130964572"
AI FP,09/09/2011 00:00:00,"14,9155079932922"
AI FP,12/09/2011 00:00:00,"15,3996315242484"
AI FP,13/09/2011 00:00:00,"15,2722796490337"
AI FP,14/09/2011 00:00:00,"15,6379468865762"
AI FP,15/09/2011 00:00:00,"15,6450502065215"
AI FP,16/09/2011 00:00:00,"15,9359395210346"
AI FP,19/09/2011 00:00:00,"15,5224620336044"
AI FP,20/09/2011 00:00:00,"15,8544714434637"
AI FP,21/09/2011 00:00:00,"15,8715955419309"
AI FP,22/09/2011 00:00:00,"15,6033809213991"
AI FP,23/09/2011 00:00:00,"15,6557758910555"
AI FP,26/09/2011 00:00:00,"15,8694513430706"
AI FP,27/09/2011 00:00:00,"15,5776654685461"
AI FP,28/09/2011 00:00:00,"15,7175967231093"
AI FP,29/09/2011 00:00:00,"15,7853976328348"
AI FP,30/09/2011 00:00:00,"15,399410638335"
AI FP,03/10/2011 00:00:00,"14,8782235578038"
AI FP,04/10/2011 00:00:00,"15,1128994148822"
AI FP,05/10/2011 00:00:00,"14,8806684059759"
AI FP,06/10/2011 00:00:00,"14,5973917386385"
AI FP,07/10/2011 00:00:00,"14,9151208572926"
AI FP,10/10/2011 00:00:00,"15,3996288259531"
AI FP,11/10/2011 00:00:00,"15,360558376807"
AI FP,12/10/2011 00:00:00,"15,5847538542866"
AI FP,13/10/2011 00:00:00,"15,3823270308378"
AI FP,14/10/2011 00:00:00,"15,2527482160017"
AI FP,17/10/2011 00:00:00,"15,2238065415398"
AI FP,18/10/2011 00:00:00,"15,0943242267826"
AI FP,19/10/2011 00:00:00,"14,9798105050096"
AI FP,20/10/2011 00:00:00,"15,0447159161184"
AI FP,21/10/2011 00:00:00,"15,1651048829794"
AI FP,24/10/2011 00:00:00,"15,2280042724209"
AI FP,25/10/2011 00:00:00,"14,8707181667102"
AI FP,26/10/2011 00:00:00,"14,7578613245778"
AI FP,27/10/2011 00:00:00,"15,0266057739029"
AI FP,28/10/2011 00:00:00,"15,1510462898024"
AI FP,31/10/2011 00:00:00,"15,6274057348942"
AI FP,01/11/2011 00:00:00,"15,4214179666875"
AI FP,02/11/2011 00:00:00,"15,5174051576794"
AI FP,03/11/2011 00:00:00,"15,458329158439"
AI FP,04/11/2011 00:00:00,"15,1371029815695"
AI FP,07/11/2011 00:00:00,"14,8778429547391"
AI FP,08/11/2011 00:00:00,"14,5481262232296"
AI FP,09/11/2011 00:00:00,"14,8393932002248"
AI FP,10/11/2011 00:00:00,"14,7440803247873"
AI FP,11/11/2011 00:00:00,"14,5703287570227"
AI FP,14/11/2011 00:00:00,"14,6566686197955"
